stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
110700,11-700,St-Édouard / de la B.-de-Carillon,,46.798066,-71.184859,,,,,1
3163,3163,Bégin / St-Thomas,,46.807469,-71.182134,,,,,1
110710,11-710,St-Édouard / de L'Espérance,,46.799040,-71.186298,,,,,1
3165,3165,du M.-Marie / Guenette,,46.809840,-71.181503,,,,,1
110720,11-720,St-Louis / du C.-Roi,,46.801414,-71.186473,,,,,1
3167,3167,Collège de Lévis - du M.-Marie,,46.811032,-71.178988,,,,,1
110730,11-730,St-Louis / St-Urbain,,46.802410,-71.185742,,,,,1
3169,3169,du M.-Marie / des Hospitalières,,46.812706,-71.176250,,,,,2
110740,11-740,St-Louis / St-Onésime,,46.803581,-71.185254,,,,,1
3173,3173,St-Omer / du M.-Marie,,46.814786,-71.174784,,,,,1
3663,3663,Bégin / St-Thomas,,46.807611,-71.182224,,,,,1
3665,3665,du M.-Marie / Guenette,,46.809837,-71.181852,,,,,1
3667,3667,Collège de Lévis - du M.-Marie,,46.811091,-71.179316,,,,,2
3669,3669,du M.-Marie / des Hospitalières,,46.812930,-71.176210,,,,,2
3673,3673,St-Omer / du M.-Marie,,46.814557,-71.174746,,,,,1
3675,3675,H.-Dieu de Lévis - St-Omer,,46.816115,-71.176995,,,,,1
110258,11-258,Lallemand / G.-Couture,,46.822496,-71.114585,,,,,1
120004,12-004,G.-Couture / des Noisetiers,,46.823008,-71.122685,,,,,
120005,12-005,G.-Couture / des Noisetiers,,46.822851,-71.122953,,,,,
120010,12-010,des Pruniers / des Sorbiers,,46.822600,-71.126312,,,,,
120015,12-015,des Pruniers / des Sorbiers,,46.822878,-71.126912,,,,,
120020,12-020,des Pruniers / des Sorbiers,,46.823688,-71.127844,,,,,
120025,12-025,des Pruniers / des Sorbiers,,46.823847,-71.128326,,,,,
120030,12-030,des Pruniers / des Pommiers,,46.823548,-71.129590,,,,,
120035,12-035,des Pommiers / des Pruniers,,46.823389,-71.129702,,,,,
120040,12-040,des Abricotiers / des Noyers,,46.821726,-71.131764,,,,,
120045,12-045,des Abricotiers / des Noyers,,46.821477,-71.131681,,,,,
120046,12-046,Caron / des Laquiers,,46.818890,-71.145953,,,,,
120048,12-048,Caron / P.-Romain,,46.820087,-71.146629,,,,,
120050,12-050,Caron / des Traversiers,,46.821162,-71.147569,,,,,
120052,12-052,Caron / V.-Ouellet,,46.822845,-71.150281,,,,,
120060,12-060,des Gaspésiennes / du Tadoussac,,46.822520,-71.147335,,,,,
120070,12-070,des Gaspésiennes / des B.-Glaces,,46.822555,-71.144759,,,,,
120080,12-080,des Gaspésiennes / Langelier,,46.821100,-71.142259,,,,,
120090,12-090,Langelier / des Chalands,,46.818922,-71.142079,,,,,
120100,12-100,Langelier / G.-Couture,,46.817890,-71.140755,,,,,
120110,12-110,des Capucines / des Jacinthes,,46.817655,-71.138762,,,,,
120120,12-120,des Jacinthes / des Mimosas,,46.815994,-71.138595,,,,,
120130,12-130,des Mimosas / des Lilas,,46.814913,-71.141034,,,,,
1060,1060,G.-Couture / des Lilas,,46.816823,-71.143284,,,,,1
1061,1061,G.-Couture - arrêt 1061,,46.816065,-71.146348,,,,,1
1063,1063,G.-Couture / Mgr-Bourget,,46.815250,-71.148945,,,,,1
1062,1062,G.-Couture / des Violettes,,46.815628,-71.147032,,,,,1
1064,1064,G.-Couture / Mgr-Bourget,,46.814864,-71.149455,,,,,1
120170,12-170,des Forts - arrêt 12-0170,,46.811939,-71.149243,,,,,
120180,12-180,des Forts - arrêt 12-0180,,46.810409,-71.151652,,,,,
120185,12-185,des Forts - arrêt 12-0185,,46.812035,-71.148861,,,,,
120190,12-190,des Forts - arrêt 12-0190,,46.809129,-71.152760,,,,,
120195,12-195,des Forts - arrêt 12-0195,,46.810343,-71.151535,,,,,
120200,12-200,des Forts / O.-Leduc,,46.806966,-71.154165,,,,,
120205,12-205,des Forts - arrêt 12-0205,,46.809059,-71.152658,,,,,
120210,12-210,M.-Ferron / O.-Leduc,,46.808339,-71.155395,,,,,
120215,12-215,O.-Leduc / des Forts,,46.806811,-71.154331,,,,,
120220,12-220,M.-Ferron / L.-Ruelland,,46.809327,-71.156819,,,,,
120225,12-225,M.-Ferron / O.-Leduc,,46.808125,-71.155376,,,,,
120230,12-230,Station M.-Ferron,,46.810672,-71.158762,,,,,
120235,12-235,M.-Ferron / L.-Ruelland,,46.809273,-71.157025,,,,,
120295,12-295,V.-Chagnon / du Charbonnier,,46.807722,-71.169702,,,,,
120305,12-305,Stade G.-Maranda,,46.806024,-71.171947,,,,,
120310,12-310,École P.-Lévy / C. jeunesse,,46.803201,-71.174869,,,,,
120315,12-315,Aréna de Lévis,,46.804197,-71.173671,,,,,
120320,12-320,École P.-Lévy - V.-Chagnon,,46.802443,-71.175911,,,,,
120325,12-325,École P.-Lévy - V.-Chagnon,,46.802552,-71.175457,,,,,
3809,3809,A.-Desjardins / St-Georges,,46.804226,-71.179247,,,,,
120340,12-340,St-Georges / Leblanc,,46.805900,-71.179203,,,,,
120350,12-350,St-Georges / Guenette,,46.807208,-71.178630,,,,,
120360,12-360,St-Georges / Mgr-Gosselin,,46.808905,-71.177444,,,,,
120380,12-380,École M.-Mallet - Déziel,,46.809608,-71.184847,,,,,
130005,13-005,du P.-Kennedy / G.-Couture,,46.796727,-71.178812,,,,,
130010,13-010,du P.-Kennedy / G.-Couture,,46.796640,-71.178325,,,,,
130015,13-015,du P.-Kennedy / Pie X,,46.797841,-71.180373,,,,,
130020,13-020,du P.-Kennedy / Pie X,,46.797643,-71.179793,,,,,
130025,13-025,St-Georges / du P.-Kennedy,,46.798739,-71.182321,,,,,
130030,13-030,St-Georges / du P.-Kennedy,,46.798934,-71.181720,,,,,
130035,13-035,St-Georges / St-Édouard,,46.797147,-71.183512,,,,,
130040,13-040,St-Georges / St-Édouard,,46.797345,-71.183502,,,,,
130045,13-045,St-Georges / De Salaberry,,46.795063,-71.185419,,,,,
130050,13-050,St-Georges / De Salaberry,,46.795236,-71.185460,,,,,
130055,13-055,St-Georges / Fortier,,46.794069,-71.186187,,,,,
130060,13-060,St-Georges / Baribeau,,46.793980,-71.186429,,,,,
130065,13-065,St-Georges / Deschênes,,46.791326,-71.187571,,,,,
130070,13-070,St-Georges / Lemieux,,46.792137,-71.187340,,,,,
130075,13-075,St-Georges / C.-Rodrigue,,46.790433,-71.188383,,,,,
130080,13-080,St-Georges / C.-Rodrigue,,46.790597,-71.188405,,,,,
130085,13-085,St-Georges / F.-X.-Lemieux,,46.788348,-71.190466,,,,,
130090,13-090,St-Georges / Pelletier,,46.788694,-71.190507,,,,,
130095,13-095,St-Georges / Daigle,,46.786233,-71.191539,,,,,
130100,13-100,St-Georges / Daigle,,46.786377,-71.191590,,,,,
130105,13-105,St-Georges / F.-Thomas Est,,46.784427,-71.193086,,,,,
130110,13-110,St-Georges / F.-Thomas Est,,46.784600,-71.193121,,,,,
130115,13-115,St-Georges / F.-Thomas Ouest,,46.782725,-71.195406,,,,,
130120,13-120,St-Georges / F.-Thomas Ouest,,46.783097,-71.195024,,,,,
130125,13-125,St-Georges / Amyot,,46.781391,-71.197066,,,,,
130127,13-127,St-Georges / J.-Cloutier,,46.779222,-71.198469,,,,,
130130,13-130,St-Georges / Amyot,,46.781587,-71.197036,,,,,
130132,13-132,St-Georges / J.-Cloutier,,46.779539,-71.198649,,,,,
130135,13-135,St-Georges / Hallé,,46.777291,-71.198841,,,,,
130140,13-140,St-Georges / Hallé,,46.777363,-71.198996,,,,,
3302,3302,Station des Rubis,,46.775259,-71.195936,,,,,
130150,13-150,Saint-Georges / Proulx,,46.775286,-71.199823,,,,,
3305,3305,des Rubis / des Zircons,,46.775374,-71.193082,,,,,
3325,3325,T.-Chapais / H.-Fabre,,46.776177,-71.180315,,,,,
3321,3321,T.-Chapais / J.-Laurin,,46.775565,-71.184138,,,,,
3322,3322,T.-Chapais / R.-Lasnier,,46.775844,-71.182564,,,,,
3317,3317,T.-Chapais / H.-Aquin,,46.777377,-71.186991,,,,,
3318,3318,T.-Chapais / H.-Aquin,,46.777355,-71.186681,,,,,
3314,3314,T.-Chapais / des Rubis,,46.778474,-71.188141,,,,,
130305,13-305,R.-Lasnier / H.-Fabre,,46.777651,-71.181294,,,,,
130315,13-315,R.-Lasnier / G.-Guèvremont,,46.779424,-71.178727,,,,,
130320,13-320,R.-Lasnier / G.-Guèvremont,,46.779185,-71.178825,,,,,
130325,13-325,de l'Écho / du Quotidien,,46.780352,-71.175162,,,,,
130330,13-330,de l'Écho / du Quotidien,,46.780326,-71.175447,,,,,
130335,13-335,Hector-Fabre / Alain-Grandbois,,46.780635,-71.183322,,,,,
130340,13-340,Hector-Fabre / Alain-Grandbois,,46.780242,-71.183315,,,,,
130345,13-345,Hector-Fabre / Pierre-Georges-Roy,,46.782454,-71.181593,,,,,
130350,13-350,Hector-Fabre / Pierre-Georges-Roy,,46.782168,-71.181620,,,,,
130355,13-355,C.-Rodrigue / H.-Fabre,,46.784645,-71.179970,,,,,
130360,13-360,H.-Fabre / C.-Rodrigue,,46.784448,-71.179832,,,,,
130365,13-365,C.-Rodrigue / M.-Dugas,,46.785690,-71.181496,,,,,
130370,13-370,C.-Rodrigue / G.-Godin Nord,,46.785625,-71.181111,,,,,
130380,13-380,C.-Rodrigue / Bossuet,,46.786991,-71.183094,,,,,
130405,13-405,Bossuet / Lamartine,,46.789106,-71.179461,,,,,
3354,3354,Flaubert / Lamartine,,46.783566,-71.171974,,,,,
3353,3353,Lamartine / Flaubert,,46.783415,-71.171797,,,,,
3358,3358,Flaubert / Montaigne Ouest,,46.784686,-71.170772,,,,,
3357,3357,Flaubert / J.-Verne,,46.784370,-71.170778,,,,,
3362,3362,Flaubert / Balzac,,46.786359,-71.168936,,,,,
3361,3361,Flaubert / Balzac,,46.786093,-71.169007,,,,,
3366,3366,Flaubert / Montaigne Est,,46.787296,-71.169114,,,,,
3365,3365,Flaubert / Montaigne Est,,46.787257,-71.168775,,,,,
3506,3506,J.-B.-Michaud / du P.-Kennedy,,46.788338,-71.165181,,,,,
3509,3509,Centre des congrès,,46.789624,-71.164179,,,,,
2762,2762,du P.-Kennedy / de Provence,,46.780013,-71.154635,,,,,
3505,3505,J.-B.-Michaud / du P.-Kennedy,,46.788087,-71.165178,,,,,
2758,2758,du P.-Kennedy / Harlaka,,46.777145,-71.150504,,,,,
2754,2754,du P.-Kennedy - arrêt 2754,,46.773748,-71.146355,,,,,
150115,15-115,de Provence / de la Meuse,,46.779580,-71.156514,,,,,
2596,2596,Aubert / du P.-Kennedy,,46.771716,-71.141557,,,,,
150125,15-125,de la Meuse / d'Auvergne,,46.778532,-71.155603,,,,,
2592,2592,Aubert / de la Gironde,,46.772860,-71.139890,,,,,
2588,2588,Aubert / Drouin,,46.774316,-71.137753,,,,,
2761,2761,du P.-Kennedy / du Terroir,,46.780450,-71.154709,,,,,
2584,2584,Drouin / de l'Écuyer,,46.773110,-71.135972,,,,,
2757,2757,du P.-Kennedy / Harlaka,,46.777006,-71.149808,,,,,
2580,2580,Drouin / de l'Allure,,46.771961,-71.134295,,,,,
2753,2753,du P.-Kennedy - arrêt 2753,,46.774139,-71.146015,,,,,
2576,2576,Drouin / A.-Proulx,,46.770605,-71.132335,,,,,
2595,2595,Aubert / du P.-Kennedy,,46.772027,-71.141321,,,,,
2572,2572,des Ruisseaux / Drouin,,46.768734,-71.129108,,,,,
2591,2591,Aubert / de la Gironde,,46.773057,-71.139811,,,,,
2564,2564,A.-Plamondon / P.-Le May,,46.767068,-71.128701,,,,,
2587,2587,Drouin / Aubert,,46.774364,-71.137552,,,,,
2560,2560,A.-Plamondon / F.-A.-Savard,,46.765305,-71.127079,,,,,
2583,2583,Drouin / de l'Écuyer,,46.773040,-71.135649,,,,,
2556,2556,F.-A.-Savard / R.-Lemelin,,46.765329,-71.125965,,,,,
2579,2579,Drouin / de l'Allure,,46.771893,-71.133951,,,,,
2552,2552,F.-Leclerc / L.-Lacoursière,,46.764288,-71.128213,,,,,
2575,2575,Drouin / A.-Proulx,,46.770605,-71.132118,,,,,
2548,2548,Félix-Leclerc / Pamphile-LeMay,,46.765736,-71.130254,,,,,
2571,2571,des Ruisseaux / Drouin,,46.768573,-71.128938,,,,,
2544,2544,F.-Leclerc / des Ruisseaux,,46.766827,-71.131807,,,,,
2567,2567,A.-Plamondon / des Ruisseaux,,46.767722,-71.129470,,,,,
2540,2540,des Ruisseaux / du P.-Kennedy,,46.765834,-71.133382,,,,,
2563,2563,A.-Plamondon / P.-LeMay,,46.766975,-71.128353,,,,,
2536,2536,T.-Wilson / G.-Dumont,,46.762890,-71.134466,,,,,
2559,2559,A.-Plamondon / F.-A.-Savard,,46.765540,-71.127205,,,,,
2532,2532,T.-Wilson / Pintendre,,46.760984,-71.135174,,,,,
2555,2555,R.-Lemelin / F.-A.-Savard,,46.765114,-71.125620,,,,,
2528,2528,Pintendre / des Allonges,,46.758040,-71.131339,,,,,
2551,2551,F.-Leclerc / R.-Lemelin,,46.763879,-71.127831,,,,,
2524,2524,Pintendre / Brouard,,46.756085,-71.128540,,,,,
2547,2547,F.-Leclerc / P.-LeMay,,46.765808,-71.130555,,,,,
2543,2543,des Ruisseaux / F.-Leclerc,,46.766767,-71.132065,,,,,
2539,2539,des Ruisseaux / du P.-Kennedy,,46.764517,-71.133725,,,,,
2520,2520,Pintendre / Mgr-Lagueux,,46.754067,-71.125690,,,,,
2535,2535,T.-Wilson / G.-Dumont,,46.762626,-71.134322,,,,,
2516,2516,Pintendre / A.-Couture,,46.752155,-71.123036,,,,,
2531,2531,Pintendre / T.-Wilson,,46.760770,-71.134984,,,,,
2512,2512,Pintendre / J.-M.-Demers,,46.750961,-71.121310,,,,,
2527,2527,Pintendre / des Allonges,,46.758003,-71.131027,,,,,
2508,2508,Pintendre / du P.-Kennedy,,46.749927,-71.119829,,,,,
2519,2519,Pintendre / Mgr-Lagueux,,46.753899,-71.125218,,,,,
2515,2515,Pintendre / A.-Couture,,46.752057,-71.122608,,,,,
2507,2507,Pintendre / du P.-Kennedy,,46.750137,-71.119882,,,,,
5702,5702,Taniata / G.-Couture,,46.752209,-71.238358,,,,,
5701,5701,Taniata / G.-Couture,,46.751971,-71.238377,,,,,
4710,4710,Taniata / de St-J.-Chrysostome,,46.735298,-71.210813,,,,,
5705,5705,Taniata / Beaupré,,46.749201,-71.234503,,,,,
4814,4814,Taniata / du P.-Industriel,,46.732519,-71.208480,,,,,
5709,5709,Taniata / 3e Rue,,46.747075,-71.231444,,,,,
5713,5713,Taniata / 4e Rue,,46.744754,-71.228052,,,,,
5717,5717,Taniata / 5e Rue,,46.743019,-71.225554,,,,,
4701,4701,Taniata / Beaudoin,,46.737240,-71.216192,,,,,
4709,4709,Taniata / de St-J.-Chrysostome,,46.734579,-71.210507,,,,,
4834,4834,Taniata / Fontaine,,46.722171,-71.199886,,,,,
4713,4713,Taniata / du P.-Industriel,,46.732239,-71.208563,,,,,
4838,4838,Taniata / A.-Lambert,,46.719882,-71.198023,,,,,
4842,4842,P.-Beaumont / Taniata,,46.718601,-71.197510,,,,,
4937,4937,de la Prairie / d'Orion,,46.725766,-71.216417,,,,,
4846,4846,P.-Beaumont / des Roches,,46.717828,-71.199465,,,,,
160110,16-110,d'Orion / de la Licorne,,46.728461,-71.219304,,,,,
160120,16-120,de Centaure / de Cassiopée,,46.726273,-71.223104,,,,,
160130,16-130,du Centaure / de Céphée,,46.724160,-71.222019,,,,,
4938,4938,École l'Horizon,,46.725536,-71.216557,,,,,
4932,4932,de la Prairie / de la Menthe,,46.727584,-71.211997,,,,,
160160,16-160,de la Menthe / de la Lavande,,46.724180,-71.210572,,,,,
160170,16-170,de la Lavande / de la Marjolaine,,46.725097,-71.206794,,,,,
160175,16-175,P.-Beaumont / De Vinci,,46.714794,-71.205850,,,,,
160180,16-180,du Basilic / Taniata,,46.724898,-71.202647,,,,,
160185,16-185,des Champs / P.-Beaumont,,46.713487,-71.208416,,,,,
4729,4729,Taniata / de la R.-Etchemin,,46.724281,-71.201973,,,,,
160195,16-195,des Champs / Picasso,,46.712406,-71.206905,,,,,
4733,4733,Taniata / Fontaine,,46.721406,-71.199499,,,,,
160205,16-205,des Champs / de Chamonix,,46.711594,-71.204333,,,,,
4737,4737,Taniata / A.-Lambert,,46.719950,-71.198286,,,,,
160215,16-215,des Champs / de Capri,,46.711525,-71.201811,,,,,
4741,4741,P.-Beaumont / Taniata,,46.718919,-71.197434,,,,,
4858,4858,des Champs / de la Colombière,,46.711486,-71.199795,,,,,
4745,4745,P.-Beaumont / C.-Couture,,46.717697,-71.200336,,,,,
4862,4862,des Champs / des Libellules,,46.712033,-71.197174,,,,,
4749,4749,P.-Beaumont / de la Colombière,,46.716611,-71.202634,,,,,
4866,4866,des Champs / Figaro,,46.712767,-71.195568,,,,,
4870,4870,des Champs / Taniata,,46.713608,-71.193664,,,,,
4874,4874,Taniata / J.-Fouquet,,46.715679,-71.194797,,,,,
4878,4878,de la Coulée / P.-H.-Brisson,,46.717110,-71.192562,,,,,
4882,4882,de la Coulée / Cadoret,,46.718006,-71.190584,,,,,
4886,4886,de la Coulée / de la Manche,,46.718785,-71.188890,,,,,
160300,16-300,P.-Beaumont / des Champs,,46.713633,-71.208535,,,,,
4890,4890,Vanier / de la Coulée,,46.720254,-71.185885,,,,,
160310,16-310,des Champs / Picasso,,46.712424,-71.207200,,,,,
4894,4894,Vanier / de la Bergerie,,46.721323,-71.187329,,,,,
160320,16-320,des Champs / de Chamonix,,46.711563,-71.205394,,,,,
4898,4898,Vanier / P.-Beaumont,,46.722672,-71.189133,,,,,
160330,16-330,des Champs / de Capri,,46.711406,-71.202068,,,,,
4302,4302,Vanier / du Trappeur,,46.725228,-71.192101,,,,,
160340,16-340,des Champs / de la Colombière,,46.711357,-71.200368,,,,,
4306,4306,Vanier / de la R.-Etchemin,,46.726681,-71.193878,,,,,
4761,4761,des Champs / des Libellules,,46.711771,-71.197392,,,,,
4310,4310,Vanier / des Cormiers,,46.727964,-71.196036,,,,,
4765,4765,des Champs / Figaro,,46.712569,-71.195671,,,,,
4314,4314,Vanier - arrêt 4314,,46.729339,-71.198334,,,,,
4769,4769,des Champs / Taniata,,46.713383,-71.193884,,,,,
4318,4318,Vanier / des Pommes,,46.730302,-71.199817,,,,,
4322,4322,Vanier / des Canetons,,46.731537,-71.201576,,,,,
4901,4901,Taniata / Manic,,46.704385,-71.185382,,,,,
4326,4326,École les Mousserons,,46.732952,-71.203575,,,,,
4905,4905,Manic / Beauharnois,,46.703250,-71.187722,,,,,
4330,4330,Vanier / de la Prairie,,46.733977,-71.205036,,,,,
4909,4909,Carillon / Ste-Hélène,,46.700571,-71.186643,,,,,
4913,4913,Ste-Hélène / Taniata,,46.701913,-71.183359,,,,,
4915,4915,Taniata - arrêt 4915,,46.703298,-71.184241,,,,,
4917,4917,Taniata / Manic,,46.704281,-71.185079,,,,,
4921,4921,Taniata / des Champs,,46.713700,-71.192972,,,,,
4773,4773,Taniata / de la Coulée,,46.715894,-71.194789,,,,,
4338,4338,de St-J.-Chrysostome / Vanier,,46.736020,-71.208006,,,,,
4777,4777,de la Coulée / P.-H.-Brisson,,46.716946,-71.192592,,,,,
4342,4342,Taniata / de St-J.-Chrysostome,,46.735172,-71.209915,,,,,
4781,4781,de la Coulée / Cadoret,,46.717681,-71.190982,,,,,
4785,4785,de la Coulée / de la Manche,,46.718667,-71.188816,,,,,
4789,4789,de la Coulée / Vanier,,46.720079,-71.185767,,,,,
160495,16-495,de St-Romuald / Beaupré,,46.751897,-71.230729,,,,,
4793,4793,Vanier / de la Bergerie,,46.721310,-71.187026,,,,,
4797,4797,Vanier / P.-Beaumont,,46.722509,-71.188641,,,,,
4201,4201,Vanier / du Trappeur,,46.725210,-71.191831,,,,,
4205,4205,Vanier / de la R.-Etchemin,,46.726569,-71.193406,,,,,
4209,4209,Vanier / des Cormiers,,46.727901,-71.195606,,,,,
4213,4213,Vanier - arrêt 4213,,46.729404,-71.198136,,,,,
4217,4217,Vanier / des Pommes,,46.730128,-71.199263,,,,,
4221,4221,Vanier / des Canetons,,46.731540,-71.201273,,,,,
4225,4225,École les Mousserons,,46.732795,-71.203052,,,,,
4229,4229,Vanier / de la Prairie,,46.733980,-71.204716,,,,,
4706,4706,Taniata - arrêt 4706,,46.736376,-71.212210,,,,,
4702,4702,Taniata / Beaudoin,,46.737315,-71.215405,,,,,
5718,5718,Taniata / 5e Rue,,46.742484,-71.224315,,,,,
5714,5714,Taniata / 4e Rue,,46.744648,-71.227486,,,,,
5710,5710,Taniata / 3e Rue,,46.747142,-71.231120,,,,,
5706,5706,Taniata / Beaupré,,46.749199,-71.234104,,,,,
5486,5486,du Sault / St-Eustache,,46.752652,-71.241377,,,,,
5485,5485,du Sault / St-Eustache,,46.752417,-71.242189,,,,,
5490,5490,du Sault / Longwood,,46.751628,-71.244060,,,,,
5489,5489,du Sault / Longwood,,46.751807,-71.244088,,,,,
5494,5494,du Sault / Côte Rouge,,46.750957,-71.247157,,,,,
5493,5493,du Sault / Côte Rouge,,46.750997,-71.247504,,,,,
5902,5902,du Sault / Wilson,,46.748402,-71.250863,,,,,
5497,5497,du Sault / Desneiges,,46.750035,-71.249317,,,,,
5906,5906,du Sault - arrêt 5906,,46.747290,-71.252163,,,,,
5901,5901,du Sault / Wilson,,46.748634,-71.250846,,,,,
5910,5910,du Sault / Sévigny,,46.745790,-71.254376,,,,,
5905,5905,du Sault - arrêt 5905,,46.747363,-71.252325,,,,,
5914,5914,du Sault / M.-L.-Genest,,46.744734,-71.256073,,,,,
5909,5909,du Sault / des Buissons,,46.746136,-71.254086,,,,,
5918,5918,du Sault / du Verger,,46.743393,-71.258319,,,,,
5913,5913,du Sault / M.-L.-Genest,,46.744955,-71.255998,,,,,
5922,5922,du Sault / de l'Élizabeth,,46.741869,-71.262172,,,,,
5917,5917,du Sault / du Verger,,46.743621,-71.258176,,,,,
170125,17-125,du C.-Dupont / du Sault,,46.741037,-71.266372,,,,,
5921,5921,du Sault / de l'Élizabeth,,46.742098,-71.261762,,,,,
170135,17-135,du C.-Dupont / des Caps,,46.742365,-71.268412,,,,,
5925,5925,du Sault / du C.-Dupont,,46.741087,-71.266043,,,,,
5929,5929,du Sault / du Cran,,46.739730,-71.269061,,,,,
5933,5933,du Sault / P.-É.-Dubé Nord,,46.738673,-71.270278,,,,,
170155,17-155,du C.-Dupont / de l'Étang Ouest,,46.742490,-71.273656,,,,,
5937,5937,du Sault - arrêt 5937,,46.737559,-71.271503,,,,,
170165,17-165,du Fleuve / Côte Garneau,,46.743841,-71.274025,,,,,
5941,5941,du Sault / de l'École,,46.736331,-71.272096,,,,,
5945,5945,du Sault / É.-Curodeau,,46.734855,-71.272208,,,,,
170185,17-185,du Fleuve - arrêt 17-0185,,46.745122,-71.269913,,,,,
5949,5949,École de l'Aubier,,46.733504,-71.271681,,,,,
5950,5950,École de l'Aubier,,46.733461,-71.271315,,,,,
170205,17-205,du Fleuve / Hardy,,46.746700,-71.264751,,,,,
5946,5946,du Sault / É.-Curodeau,,46.734671,-71.271994,,,,,
5942,5942,du Sault / P.-É.-Dubé Sud,,46.736028,-71.272002,,,,,
170225,17-225,du Fleuve / St-Damase,,46.748616,-71.258709,,,,,
5938,5938,du Sault - arrêt 5938,,46.737790,-71.271178,,,,,
5934,5934,du Sault / P.-É.-Dubé Nord,,46.738866,-71.269871,,,,,
5930,5930,du Sault / du Cran,,46.739703,-71.268843,,,,,
5926,5926,du Sault / Kathleen,,46.741030,-71.265738,,,,,
170255,17-255,du Fleuve / Côte Rouge,,46.753291,-71.248612,,,,,
5234,5234,du C.-Dupont / des Caps,,46.742386,-71.268003,,,,,
170265,17-265,du Fleuve / Barrette,,46.755321,-71.246389,,,,,
5473,5473,du Fleuve / T.-Hallé,,46.756280,-71.243427,,,,,
5230,5230,du C.-Dupont / de l'Étang Ouest,,46.742743,-71.273163,,,,,
5469,5469,du Fleuve / du Collège,,46.757353,-71.241606,,,,,
5226,5226,Côte Garneau / du Fleuve,,46.743813,-71.273818,,,,,
5465,5465,du Fleuve / de St-Romuald,,46.758384,-71.239673,,,,,
5461,5461,du Fleuve / St-Claude,,46.759063,-71.237849,,,,,
5222,5222,du Fleuve - arrêt 5222,,46.745019,-71.269885,,,,,
5218,5218,du Fleuve / Hardy,,46.746649,-71.264507,,,,,
5214,5214,du Fleuve / St-Damase,,46.748498,-71.258726,,,,,
5210,5210,du Fleuve - arrêt 5210,,46.750268,-71.252318,,,,,
5437,5437,Bellevue / des Trappistines,,46.756762,-71.224146,,,,,
5433,5433,Leduc / Bellevue,,46.755097,-71.227027,,,,,
5206,5206,du Fleuve / Côte Rouge,,46.753247,-71.248457,,,,,
5429,5429,Parc du Paysan,,46.753846,-71.225199,,,,,
170400,17-400,du Fleuve / Barrette,,46.755232,-71.246079,,,,,
5425,5425,Beaumont / Leduc,,46.751567,-71.222391,,,,,
5474,5474,du Fleuve / T.-Hallé,,46.756364,-71.243025,,,,,
5470,5470,du Fleuve / du Collège,,46.757221,-71.241583,,,,,
5466,5466,du Fleuve / de St-Romuald,,46.758175,-71.239785,,,,,
170435,17-435,de St-Romuald / 4e Rue,,46.747396,-71.224189,,,,,
5462,5462,du Fleuve / St-Claude,,46.759006,-71.237716,,,,,
170445,17-445,de St-Romuald / Beaumont,,46.748856,-71.226332,,,,,
170455,17-455,de St-Romuald / 3e Rue,,46.750115,-71.228139,,,,,
5438,5438,des Trappistines / Bellevue,,46.756934,-71.224289,,,,,
5434,5434,Bellevue / Leduc,,46.755203,-71.227145,,,,,
5430,5430,Parc du Paysan,,46.753892,-71.225544,,,,,
5426,5426,Beaumont / Leduc,,46.751681,-71.222623,,,,,
5422,5422,Beaumont / Trudelle,,46.750513,-71.223249,,,,,
5417,5417,de St-Romuald / Trudelle,,46.747889,-71.224662,,,,,
5412,5412,de St-Romuald / 3e Rue,,46.749825,-71.227523,,,,,
170590,17-590,de St-Romuald / Beaupré,,46.751705,-71.230209,,,,,
6602,6602,des Églises / du C.-Hospitalier,,46.722108,-71.266522,,,,,
5501,5501,de la Concorde / G.-Couture,,46.730531,-71.275371,,,,,
6606,6606,École Les Etchemins,,46.721050,-71.266403,,,,,
5505,5505,du Sault / de la Concorde,,46.729882,-71.269351,,,,,
6610,6610,des Églises / F.-Demers,,46.717796,-71.268396,,,,,
6501,6501,des Églises / du C.-Hospitalier,,46.721962,-71.266796,,,,,
6614,6614,de l'E.-Vive / des Églises,,46.716621,-71.269975,,,,,
6505,6505,École Les Etchemins,,46.720675,-71.266628,,,,,
6618,6618,de l'E.-Vive/ du Confluent,,46.718476,-71.271920,,,,,
6509,6509,des Églises / F.-Demers,,46.718113,-71.268296,,,,,
6622,6622,de l'E.-Vive/ de l'Écume,,46.720187,-71.273774,,,,,
6513,6513,de l'E.-Vive/ A.-Malouin,,46.717015,-71.270147,,,,,
6626,6626,de l'E.-Vive / des Chutes,,46.722197,-71.275517,,,,,
6517,6517,de l'E.-Vive/ du Confluent,,46.718254,-71.271456,,,,,
6630,6630,des Chutes / du Tourbillon,,46.720760,-71.277848,,,,,
6521,6521,de l'E.-Vive/ de l'Écume,,46.720119,-71.273517,,,,,
6634,6634,des Chutes / de la Marée,,46.719555,-71.277329,,,,,
6525,6525,de l'E.-Vive / des Chutes,,46.722330,-71.275303,,,,,
6638,6638,des Chutes / de l'Écluse,,46.717742,-71.276164,,,,,
6529,6529,des Chutes / du Tourbillon,,46.720741,-71.278062,,,,,
6642,6642,des Chutes / J.-Hudon,,46.716085,-71.277008,,,,,
6533,6533,des Chutes / du Rapide,,46.719652,-71.277690,,,,,
